"case","run","VB","time","DOC","feed","material","smcAC","smcDC","vib.table","vib.spindle","AE.table","AE_spindle","cutnumber"
12,11,0.4,49,0.75,0.5,1,0.1416015625,1.376953125,0.06103515625,0.25146484375,0.0933837890625,0.0933837890625,105
12,11,0.4,49,0.75,0.5,1,0.0146484375,1.3818359375,0.05859375,0.2490234375,0.0958251953125,0.0958251953125,105
12,11,0.4,49,0.75,0.5,1,-0.06103515625,1.376953125,0.05615234375,0.252685546875,0.084228515625,0.084228515625,105
12,11,0.4,49,0.75,0.5,1,-0.21728515625,1.3671875,0.06591796875,0.2490234375,0.0933837890625,0.0933837890625,105
12,11,0.4,49,0.75,0.5,1,-0.43212890625,1.357421875,0.05859375,0.294189453125,0.0958251953125,0.0958251953125,105
12,11,0.4,49,0.75,0.5,1,-0.4638671875,1.34765625,0.05859375,0.2734375,0.098876953125,0.098876953125,105
12,11,0.4,49,0.75,0.5,1,-0.54443359375,1.337890625,0.06103515625,0.269775390625,0.107421875,0.107421875,105
12,11,0.4,49,0.75,0.5,1,-0.5908203125,1.337890625,0.06103515625,0.267333984375,0.1007080078125,0.1007080078125,105
12,11,0.4,49,0.75,0.5,1,-0.57373046875,1.337890625,0.05859375,0.2685546875,0.106201171875,0.106201171875,105
12,11,0.4,49,0.75,0.5,1,-0.60546875,1.34765625,0.05859375,0.2734375,0.10498046875,0.10498046875,105
12,11,0.4,49,0.75,0.5,1,-0.54931640625,1.357421875,0.0634765625,0.264892578125,0.10009765625,0.10009765625,105
12,11,0.4,49,0.75,0.5,1,-0.44189453125,1.3720703125,0.05615234375,0.2783203125,0.0872802734375,0.0872802734375,105
12,11,0.4,49,0.75,0.5,1,-0.28564453125,1.3818359375,0.0634765625,0.27587890625,0.101318359375,0.101318359375,105
12,11,0.4,49,0.75,0.5,1,-0.14404296875,1.3916015625,0.05859375,0.28076171875,0.1202392578125,0.1202392578125,105
12,11,0.4,49,0.75,0.5,1,-0.18310546875,1.3916015625,0.06591796875,0.277099609375,0.1123046875,0.1123046875,105
12,11,0.4,49,0.75,0.5,1,0.10009765625,1.3916015625,0.06103515625,0.277099609375,0.115966796875,0.115966796875,105
12,11,0.4,49,0.75,0.5,1,0.166015625,1.3818359375,0.06591796875,0.269775390625,0.09765625,0.09765625,105
12,11,0.4,49,0.75,0.5,1,0.29052734375,1.376953125,0.05859375,0.260009765625,0.0927734375,0.0927734375,105
12,11,0.4,49,0.75,0.5,1,0.31005859375,1.3720703125,0.0537109375,0.2880859375,0.0994873046875,0.0994873046875,105
12,11,0.4,49,0.75,0.5,1,0.3076171875,1.3671875,0.05859375,0.2880859375,0.1019287109375,0.1019287109375,105
12,11,0.4,49,0.75,0.5,1,0.24658203125,1.3720703125,0.0537109375,0.2734375,0.101318359375,0.101318359375,105
12,11,0.4,49,0.75,0.5,1,0.24658203125,1.376953125,0.0634765625,0.25634765625,0.091552734375,0.091552734375,105
12,11,0.4,49,0.75,0.5,1,0.19775390625,1.3818359375,0.05615234375,0.25390625,0.11474609375,0.11474609375,105
12,11,0.4,49,0.75,0.5,1,0.0439453125,1.3818359375,0.0634765625,0.25390625,0.1019287109375,0.1019287109375,105
12,11,0.4,49,0.75,0.5,1,-0.11474609375,1.376953125,0.05859375,0.26123046875,0.09765625,0.09765625,105
12,11,0.4,49,0.75,0.5,1,-0.17822265625,1.3720703125,0.0634765625,0.2587890625,0.09765625,0.09765625,105
12,11,0.4,49,0.75,0.5,1,-0.419921875,1.3623046875,0.05859375,0.260009765625,0.0897216796875,0.0897216796875,105
12,11,0.4,49,0.75,0.5,1,-0.45166015625,1.34765625,0.05126953125,0.26123046875,0.0927734375,0.0927734375,105
12,11,0.4,49,0.75,0.5,1,-0.55908203125,1.337890625,0.0634765625,0.25390625,0.093994140625,0.093994140625,105
12,11,0.4,49,0.75,0.5,1,-0.59326171875,1.337890625,0.06103515625,0.250244140625,0.1141357421875,0.1141357421875,105
12,11,0.4,49,0.75,0.5,1,-0.595703125,1.337890625,0.06103515625,0.267333984375,0.1104736328125,0.1104736328125,105
12,11,0.4,49,0.75,0.5,1,-0.625,1.34765625,0.05615234375,0.26611328125,0.111083984375,0.111083984375,105
12,11,0.4,49,0.75,0.5,1,-0.61767578125,1.357421875,0.06591796875,0.25634765625,0.1031494140625,0.1031494140625,105
12,11,0.4,49,0.75,0.5,1,-0.40771484375,1.3720703125,0.06103515625,0.255126953125,0.096435546875,0.096435546875,105
12,11,0.4,49,0.75,0.5,1,-0.34423828125,1.3818359375,0.06103515625,0.257568359375,0.1043701171875,0.1043701171875,105
12,11,0.4,49,0.75,0.5,1,-0.1904296875,1.3916015625,0.05859375,0.257568359375,0.10009765625,0.10009765625,105
12,11,0.4,49,0.75,0.5,1,-0.14892578125,1.3916015625,0.05615234375,0.255126953125,0.1104736328125,0.1104736328125,105
12,11,0.4,49,0.75,0.5,1,0.048828125,1.38671875,0.0634765625,0.25634765625,0.09765625,0.09765625,105
12,11,0.4,49,0.75,0.5,1,0.3271484375,1.3818359375,0.05615234375,0.262451171875,0.1104736328125,0.1104736328125,105
12,11,0.4,49,0.75,0.5,1,0.27099609375,1.376953125,0.06591796875,0.25634765625,0.1141357421875,0.1141357421875,105
12,11,0.4,49,0.75,0.5,1,0.3125,1.3720703125,0.05859375,0.255126953125,0.1043701171875,0.1043701171875,105
12,11,0.4,49,0.75,0.5,1,0.2880859375,1.3720703125,0.0634765625,0.25146484375,0.09765625,0.09765625,105
12,11,0.4,49,0.75,0.5,1,0.2783203125,1.3720703125,0.05859375,0.26611328125,0.084228515625,0.084228515625,105
12,11,0.4,49,0.75,0.5,1,0.205078125,1.376953125,0.0537109375,0.247802734375,0.098876953125,0.098876953125,105
12,11,0.4,49,0.75,0.5,1,0.1806640625,1.376953125,0.06103515625,0.260009765625,0.09765625,0.09765625,105
12,11,0.4,49,0.75,0.5,1,-0.0341796875,1.3818359375,0.05615234375,0.26123046875,0.11474609375,0.11474609375,105
12,11,0.4,49,0.75,0.5,1,-0.0830078125,1.376953125,0.0634765625,0.302734375,0.1055908203125,0.1055908203125,105
12,11,0.4,49,0.75,0.5,1,-0.21728515625,1.3671875,0.05615234375,0.269775390625,0.0994873046875,0.0994873046875,105
12,11,0.4,49,0.75,0.5,1,-0.3857421875,1.357421875,0.06103515625,0.279541015625,0.106201171875,0.106201171875,105
12,11,0.4,49,0.75,0.5,1,-0.55908203125,1.34765625,0.0537109375,0.263671875,0.0872802734375,0.0872802734375,105
12,11,0.4,49,0.75,0.5,1,-0.5615234375,1.337890625,0.0634765625,0.26611328125,0.0958251953125,0.0958251953125,105
12,11,0.4,49,0.75,0.5,1,-0.62744140625,1.337890625,0.06103515625,0.2685546875,0.096435546875,0.096435546875,105
12,11,0.4,49,0.75,0.5,1,-0.6494140625,1.337890625,0.048828125,0.272216796875,0.1092529296875,0.1092529296875,105
12,11,0.4,49,0.75,0.5,1,-0.65673828125,1.34765625,0.06103515625,0.2880859375,0.10009765625,0.10009765625,105
12,11,0.4,49,0.75,0.5,1,-0.55419921875,1.357421875,0.05859375,0.272216796875,0.1043701171875,0.1043701171875,105
12,11,0.4,49,0.75,0.5,1,-0.45166015625,1.3720703125,0.0634765625,0.2783203125,0.1123046875,0.1123046875,105
12,11,0.4,49,0.75,0.5,1,-0.28564453125,1.3818359375,0.05859375,0.27099609375,0.10009765625,0.10009765625,105
12,11,0.4,49,0.75,0.5,1,-0.22216796875,1.3916015625,0.06591796875,0.27099609375,0.10009765625,0.10009765625,105
12,11,0.4,49,0.75,0.5,1,-0.009765625,1.3916015625,0.06103515625,0.281982421875,0.0872802734375,0.0872802734375,105
12,11,0.4,49,0.75,0.5,1,-0.03173828125,1.38671875,0.0634765625,0.27099609375,0.1019287109375,0.1019287109375,105
12,11,0.4,49,0.75,0.5,1,0.224609375,1.3818359375,0.06103515625,0.28564453125,0.1019287109375,0.1019287109375,105
12,11,0.4,49,0.75,0.5,1,0.23193359375,1.3720703125,0.05615234375,0.264892578125,0.118408203125,0.118408203125,105
12,11,0.4,49,0.75,0.5,1,0.30029296875,1.3720703125,0.0634765625,0.262451171875,0.1190185546875,0.1190185546875,105
12,11,0.4,49,0.75,0.5,1,0.3662109375,1.3671875,0.0537109375,0.2685546875,0.0927734375,0.0927734375,105
12,11,0.4,49,0.75,0.5,1,0.26611328125,1.3720703125,0.05859375,0.25390625,0.0958251953125,0.0958251953125,105
12,11,0.4,49,0.75,0.5,1,0.263671875,1.376953125,0.0537109375,0.260009765625,0.09765625,0.09765625,105
12,11,0.4,49,0.75,0.5,1,0.2001953125,1.376953125,0.0634765625,0.255126953125,0.1007080078125,0.1007080078125,105
12,11,0.4,49,0.75,0.5,1,-0.048828125,1.3818359375,0.05859375,0.2587890625,0.0885009765625,0.0885009765625,105
12,11,0.4,49,0.75,0.5,1,-0.078125,1.376953125,0.0537109375,0.257568359375,0.101318359375,0.101318359375,105
12,11,0.4,49,0.75,0.5,1,-0.19287109375,1.3720703125,0.06103515625,0.26123046875,0.1092529296875,0.1092529296875,105
12,11,0.4,49,0.75,0.5,1,-0.35888671875,1.357421875,0.0537109375,0.26611328125,0.098876953125,0.098876953125,105
12,11,0.4,49,0.75,0.5,1,-0.5322265625,1.34765625,0.06103515625,0.25146484375,0.1123046875,0.1123046875,105
12,11,0.4,49,0.75,0.5,1,-0.64208984375,1.3427734375,0.05615234375,0.260009765625,0.09521484375,0.09521484375,105
12,11,0.4,49,0.75,0.5,1,-0.6689453125,1.337890625,0.06103515625,0.264892578125,0.0958251953125,0.0958251953125,105
12,11,0.4,49,0.75,0.5,1,-0.6591796875,1.3427734375,0.05615234375,0.26123046875,0.0872802734375,0.0872802734375,105
12,11,0.4,49,0.75,0.5,1,-0.66162109375,1.34765625,0.05859375,0.260009765625,0.101318359375,0.101318359375,105
12,11,0.4,49,0.75,0.5,1,-0.6103515625,1.3623046875,0.05859375,0.25634765625,0.1104736328125,0.1104736328125,105
12,11,0.4,49,0.75,0.5,1,-0.52734375,1.376953125,0.0537109375,0.257568359375,0.1019287109375,0.1019287109375,105
12,11,0.4,49,0.75,0.5,1,-0.3564453125,1.38671875,0.06591796875,0.25634765625,0.113525390625,0.113525390625,105
12,11,0.4,49,0.75,0.5,1,-0.16845703125,1.396484375,0.05859375,0.260009765625,0.091552734375,0.091552734375,105
12,11,0.4,49,0.75,0.5,1,-0.126953125,1.396484375,0.0634765625,0.2587890625,0.0933837890625,0.0933837890625,105
12,11,0.4,49,0.75,0.5,1,0.11474609375,1.3916015625,0.05859375,0.2587890625,0.0927734375,0.0927734375,105
12,11,0.4,49,0.75,0.5,1,0.1513671875,1.38671875,0.0634765625,0.2587890625,0.1043701171875,0.1043701171875,105
12,11,0.4,49,0.75,0.5,1,0.31982421875,1.376953125,0.06103515625,0.247802734375,0.1025390625,0.1025390625,105
12,11,0.4,49,0.75,0.5,1,0.25634765625,1.376953125,0.0634765625,0.25146484375,0.106201171875,0.106201171875,105
12,11,0.4,49,0.75,0.5,1,0.3369140625,1.376953125,0.05859375,0.274658203125,0.1171875,0.1171875,105
12,11,0.4,49,0.75,0.5,1,0.20263671875,1.376953125,0.0537109375,0.2783203125,0.106201171875,0.106201171875,105
12,11,0.4,49,0.75,0.5,1,0.263671875,1.376953125,0.06103515625,0.267333984375,0.1123046875,0.1123046875,105
12,11,0.4,49,0.75,0.5,1,0.08544921875,1.3818359375,0.05126953125,0.2783203125,0.093994140625,0.093994140625,105
12,11,0.4,49,0.75,0.5,1,-0.06591796875,1.3818359375,0.05859375,0.2685546875,0.0946044921875,0.0946044921875,105
12,11,0.4,49,0.75,0.5,1,-0.13916015625,1.376953125,0.05615234375,0.27099609375,0.0897216796875,0.0897216796875,105
12,11,0.4,49,0.75,0.5,1,-0.1318359375,1.3720703125,0.06591796875,0.2685546875,0.1068115234375,0.1068115234375,105
12,11,0.4,49,0.75,0.5,1,-0.42236328125,1.3623046875,0.05859375,0.27099609375,0.1190185546875,0.1190185546875,105
12,11,0.4,49,0.75,0.5,1,-0.5029296875,1.3525390625,0.05126953125,0.263671875,0.10986328125,0.10986328125,105
12,11,0.4,49,0.75,0.5,1,-0.62744140625,1.3427734375,0.05615234375,0.267333984375,0.1153564453125,0.1153564453125,105
12,11,0.4,49,0.75,0.5,1,-0.64208984375,1.337890625,0.05126953125,0.269775390625,0.0921630859375,0.0921630859375,105
12,11,0.4,49,0.75,0.5,1,-0.693359375,1.3427734375,0.05615234375,0.267333984375,0.0909423828125,0.0909423828125,105
12,11,0.4,49,0.75,0.5,1,-0.6494140625,1.3525390625,0.05126953125,0.272216796875,0.086669921875,0.086669921875,105
12,11,0.4,49,0.75,0.5,1,-0.63720703125,1.3623046875,0.06103515625,0.277099609375,0.1007080078125,0.1007080078125,105
12,11,0.4,49,0.75,0.5,1,-0.47607421875,1.376953125,0.05615234375,0.2685546875,0.107421875,0.107421875,105
12,11,0.4,49,0.75,0.5,1,-0.4638671875,1.38671875,0.05859375,0.29541015625,0.0982666015625,0.0982666015625,105
12,11,0.4,49,0.75,0.5,1,-0.20263671875,1.396484375,0.05615234375,0.267333984375,0.107421875,0.107421875,105
12,11,0.4,49,0.75,0.5,1,-0.18310546875,1.396484375,0.05859375,0.262451171875,0.09521484375,0.09521484375,105
12,11,0.4,49,0.75,0.5,1,0.03662109375,1.3916015625,0.06103515625,0.267333984375,0.106201171875,0.106201171875,105
12,11,0.4,49,0.75,0.5,1,0.302734375,1.38671875,0.05615234375,0.269775390625,0.09765625,0.09765625,105
12,11,0.4,49,0.75,0.5,1,0.263671875,1.3818359375,0.06103515625,0.2587890625,0.1025390625,0.1025390625,105
12,11,0.4,49,0.75,0.5,1,0.44677734375,1.376953125,0.05859375,0.262451171875,0.087890625,0.087890625,105
12,11,0.4,49,0.75,0.5,1,0.29052734375,1.376953125,0.06103515625,0.2685546875,0.0994873046875,0.0994873046875,105
12,11,0.4,49,0.75,0.5,1,0.30517578125,1.376953125,0.05615234375,0.26123046875,0.1226806640625,0.1226806640625,105
12,11,0.4,49,0.75,0.5,1,0.24169921875,1.3818359375,0.05615234375,0.2587890625,0.1202392578125,0.1202392578125,105
12,11,0.4,49,0.75,0.5,1,0.0927734375,1.38671875,0.05615234375,0.255126953125,0.1129150390625,0.1129150390625,105
12,11,0.4,49,0.75,0.5,1,-0.05126953125,1.38671875,0.0537109375,0.26123046875,0.0933837890625,0.0933837890625,105
12,11,0.4,49,0.75,0.5,1,-0.10498046875,1.3818359375,0.0634765625,0.255126953125,0.0927734375,0.0927734375,105
12,11,0.4,49,0.75,0.5,1,-0.3173828125,1.376953125,0.05859375,0.25390625,0.1019287109375,0.1019287109375,105
12,11,0.4,49,0.75,0.5,1,-0.39794921875,1.3623046875,0.06103515625,0.25634765625,0.1043701171875,0.1043701171875,105
12,11,0.4,49,0.75,0.5,1,-0.61279296875,1.3525390625,0.05615234375,0.260009765625,0.1104736328125,0.1104736328125,105
12,11,0.4,49,0.75,0.5,1,-0.6298828125,1.3427734375,0.068359375,0.263671875,0.0982666015625,0.0982666015625,105
12,11,0.4,49,0.75,0.5,1,-0.72998046875,1.3427734375,0.06103515625,0.25634765625,0.1104736328125,0.1104736328125,105
